date,product,region,quantity_sold,unit_price,discount,revenue
2023-03-13,Smartwatch,South,9,1055.5692746002926,0.11660242520128514,8392.386034925436
2022-07-14,Tablet,South,15,1019.6450788522121,0.13311043410890036,13258.795196537854
2022-05-03,Smartphone,South,1,397.91138829881675,0.2673941806819367,291.5121986406427
2023-06-16,Tablet,South,12,260.9022784180456,0.12339908709937103,2744.486105269354
2022-12-05,Smartphone,South,3,1692.1083818428476,0.04356750597457471,4855.162319421844
2022-08-04,Tablet,South,11,1247.5596935656602,0.1572944815020363,11564.579822657513
2023-03-01,Smartphone,North,2,685.357938837925,0.2888873983945889,974.7333338359181
2023-05-11,Headphones,East,16,423.8856239110196,0.1823056923152433,5545.741788503077
2021-09-04,Smartphone,South,9,1133.2196963307813,0.2950161661381718,7190.114095143098
2021-06-03,Smartphone,East,15,1188.6426140592139,0.252332192681661,13330.647254081865
2023-09-24,Laptop,South,12,453.6375224278634,0.01078972686402384,5384.914769587132
2022-11-28,Smartphone,South,1,1710.2412083883742,0.19751987861311254,1372.4345725083597
2023-12-29,Laptop,North,13,214.3155140039096,0.08603006326736509,2546.41317807468
2023-12-07,Smartwatch,West,14,744.3815160745223,0.16788505669341716,8671.753762655471
2023-10-06,Laptop,West,8,1376.7496068369182,0.08380355727936796,10090.984738408106
2021-04-04,Headphones,North,8,584.5347094474413,0.10466112498158711,4186.853193327095
2023-08-16,Laptop,East,12,1663.9666298234802,0.2769506135262538,14437.560609679851
2023-10-09,Smartwatch,West,1,1492.742261870787,0.06199295546751159,1400.2027573061587
2022-03-29,Headphones,North,11,1588.5945468688617,0.2622327354077491,12892.14358728567
2023-07-01,Tablet,North,8,282.2577449595967,0.00913734242114904,2237.429274343036
2021-08-06,Tablet,West,10,324.0668995913087,0.027262961510894513,3152.3187618079596
2022-04-19,Laptop,East,19,608.623788601938,0.25640251241527906,8598.851281685213
2022-03-08,Laptop,North,11,1060.250472135244,0.18916680927275858,9456.549006206325
2021-12-07,Smartwatch,South,7,1508.6313495638346,0.22417084141186508,8193.081333862547
2022-07-05,Smartwatch,East,11,1681.2352369837618,0.06282530124655628,17331.722394293247
2021-12-23,Smartphone,East,17,1423.453866116502,0.16112503667703104,20299.696765417124
2021-01-23,Smartwatch,West,1,1860.7639189847448,0.22116576707139143,1449.2266395037152
2022-06-06,Smartphone,West,8,1490.549843751064,0.18819424110307875,9680.295576640157
2023-03-13,Headphones,South,6,647.2223796589986,0.14150963006736283,3333.805080852813
2023-02-01,Laptop,North,18,566.9085044602166,0.2879351359313144,7266.161289021226
2022-03-18,Headphones,West,6,1407.5752780871253,0.2028472000360336,6732.315444523263
2023-02-08,Smartwatch,West,5,426.09760894474783,0.27232524007237136,1550.3023764730299
2023-10-13,Headphones,East,13,230.79388108002627,0.21893115347210437,2343.4568362513414
2022-05-31,Headphones,West,19,1087.8346059695782,0.22063905857930494,16108.500249750765
2023-11-06,Headphones,West,8,1652.2010610689629,0.024005480927303802,12900.313440075206
2023-03-03,Smartwatch,West,9,247.6906928162339,0.10783938655618307,1988.8189240252975
2021-12-02,Headphones,West,17,1594.188081401672,0.25751082201589753,20122.345767903676
2021-09-15,Smartphone,East,3,1632.5654084855187,0.06978115864462678,4555.929308154782
2022-05-12,Smartwatch,South,19,990.4343001590099,0.034651759846939856,18166.166164268834
2023-06-15,Headphones,South,11,161.75510452044927,0.09783181699163802,1605.2333961129552
2021-06-09,Smartwatch,North,17,390.4502099320135,0.06613136546778418,6198.696474834449
2023-05-02,Tablet,West,19,1429.481236565768,0.27758645843794655,19620.85545137562
2022-11-21,Smartphone,East,2,1437.9669927323514,0.26038999260063933,2127.0695562696214
2022-01-15,Headphones,North,8,1801.7927865769475,0.14990496908487125,12253.560756862289
2023-08-15,Tablet,North,19,1186.2379857814365,0.018403162345160404,22123.741655432987
2022-11-22,Tablet,South,7,292.0093670418659,0.21436870382794687,1605.8818826643733
2023-12-03,Smartwatch,East,17,286.7590657346957,0.18702351940087938,3963.1823926950415
2021-10-12,Tablet,East,6,1456.2080968458063,0.29116640121854875,6193.255355171405
2022-02-01,Smartphone,East,19,408.38009696040723,0.16768597208111308,6458.1091850374205
2021-01-12,Smartphone,South,6,690.3517242523804,0.10091811702087282,3724.0963689523046
2022-05-14,Laptop,South,2,1000.0634134977321,0.15570650807356673,1688.6940630597376
2023-01-24,Smartphone,South,6,98.29151127349485,0.2937789874213549,416.49318371671706
2021-02-04,Tablet,South,5,535.1971026888671,0.20890872975990915,2116.948778974761
2022-12-28,Smartphone,South,19,845.3847365891961,0.20159284137811534,12824.263284167318
2023-04-29,Smartwatch,West,4,595.2908210617522,0.07220447691776562,2209.2326348521647
2021-03-31,Laptop,West,17,315.9221385617534,0.2230807552681853,4172.581817852772
2023-02-15,Tablet,East,11,1469.623902702585,0.2250815488415315,12527.22546314526
2022-08-28,Laptop,North,4,1635.6379275775705,0.09518669513277159,5919.787835270584
2023-08-28,Tablet,East,13,552.0840034802634,0.14511414971721395,6135.594435655745
2023-10-19,Smartwatch,North,17,1560.1180144822915,0.08838099988213681,24177.964815279614
2022-02-22,Laptop,South,9,801.829450582562,0.077611521097286,6656.384225360234
2021-04-25,Headphones,North,4,1038.0372921653054,0.007768821074845544,4119.891864693824
2022-09-09,Tablet,East,14,1719.202096041648,0.08556352339599962,22009.415501843516
2023-04-06,Headphones,East,19,1512.4096795146952,0.16619098496348245,23960.155678949024
2022-02-17,Laptop,North,3,1619.9778600665466,0.0004803562647086479,4857.599080658322
2022-12-30,Headphones,West,14,316.8480748433958,0.08496572514290023,4058.9758776587264
2023-10-18,Headphones,South,8,185.95288037577248,0.26442309969697503,1094.2611467938395
2023-01-31,Laptop,South,1,1792.1392217215748,0.17809457553220825,1472.9689477344489
2022-11-07,Smartwatch,East,10,806.276825663634,0.18235884722429413,6592.451131919506
2022-04-02,Headphones,West,18,611.3653722358777,0.12100929150790596,9672.920670404645
2023-07-09,Headphones,North,16,1463.1576958105577,0.2029416430477233,18659.553103757473
2021-07-11,Smartwatch,South,8,1681.0104133307204,0.05697982986910774,12681.8138077675
2023-01-09,Headphones,West,1,1731.8547627016867,0.24562404311525748,1306.4695937984836
2023-09-05,Headphones,South,12,666.1944251941934,0.03500673598076994,7714.477594074713
2023-10-06,Headphones,West,8,1711.8141628432643,0.19680040639593277,10999.427519371171
2021-04-06,Smartphone,West,16,129.8211915299735,0.10234479774590491,1864.5546870352957
2022-10-25,Smartwatch,East,18,146.8399083464518,0.22425389117474304,2050.3887753603126
2021-02-06,Headphones,South,4,1265.8624305896012,0.164929365379806,4228.338173017279
2021-10-06,Smartwatch,North,6,173.05741977531517,0.13570591154361486,897.4350292519202
2021-08-05,Tablet,East,12,682.987878594815,0.050826720627974095,7779.286133966204
2023-05-17,Tablet,East,9,1361.8741731815019,0.19104643928530585,9915.236654765004
2023-05-23,Headphones,North,15,707.6704473057414,0.29243095302612393,7510.885559575499
2021-03-03,Smartwatch,East,16,400.219573808187,0.2476810274721045,4817.48445684684
2022-08-19,Smartwatch,West,12,598.6337126149912,0.018002457776703538,7054.2820137591425
2022-12-30,Smartwatch,West,14,942.271897888342,0.11286881350835731,11702.863014799836
2022-02-01,Smartphone,South,13,977.0024179431906,0.2776749027570815,9174.273765115962
2022-11-30,Tablet,South,2,1576.850451127044,0.15091312426710643,2677.766046090931
2023-11-09,Smartwatch,North,3,1512.7987973914494,0.19863354774245376,3636.9186157352046
2021-06-26,Smartwatch,South,10,940.7947188844636,0.2737798036774171,6832.241254475243
2022-01-31,Smartphone,West,9,1699.0513307426043,0.2621384071259642,11282.982491488394
2022-03-21,Smartphone,North,8,272.7624202532219,0.1505461126621533,1853.59278563023
2021-03-17,Smartwatch,North,10,547.9390329463579,0.13129389079728063,4759.979853911312
2021-09-22,Laptop,South,19,1664.5541038293904,0.10190778554387613,28403.538542613154
2022-03-31,Smartwatch,West,3,787.0883753209986,0.21570583294886733,1851.9264651540354
2022-12-19,Smartwatch,North,5,1963.3040396479923,0.08609603984146298,8971.356684147768
2023-01-05,Smartphone,West,3,959.1938989792791,0.07496628192927003,2661.8600961706884
2023-05-01,Smartphone,West,16,1594.27446477934,0.10687496838113403,22782.182908243176
2021-05-24,Smartwatch,West,17,834.4987306956253,0.053164517063637604,13432.261147695555
2023-06-04,Smartwatch,South,15,878.6593621717393,0.2085359447837302,10431.409529072787
2023-12-29,Smartwatch,East,3,796.6221372041578,0.18487219479918368,1948.046562820826
2022-01-31,Smartphone,East,12,1452.197459996083,0.14486356023475308,14901.923589326218
2023-11-15,Smartwatch,North,9,1117.6598739169892,0.11709773377846638,8881.05991991565
2023-08-06,Smartwatch,West,12,1890.3673171683197,0.2727187628690194,16497.94417274578
2023-06-10,Headphones,South,15,539.2361172415043,0.008737135496731585,8017.871073306508
2022-07-23,Laptop,West,2,246.0973275627165,0.23073232305218974,378.62943895447046
2023-11-29,Tablet,West,18,816.8598959434696,0.27057287152466664,10725.115828764683
2021-04-19,Laptop,South,12,1252.589779911213,0.13390637382897777,13018.320295056783
2023-12-02,Headphones,East,4,1728.5579269852153,0.16520714744119402,5771.951210724496
2023-07-24,Tablet,West,16,725.083929026639,0.28333910636461135,8314.228744590237
2022-02-02,Smartwatch,West,16,1324.8841646927,0.06368325458565433,19848.179666177166
2022-09-26,Headphones,East,1,732.8874279952771,0.15604045433540545,618.5273407541873
2023-01-03,Smartwatch,South,2,1253.5781868391932,0.14241633813846385,2150.0963437986006
2021-08-23,Smartphone,North,3,1775.3754967097693,0.07751779436111102,4913.256912126198
2022-10-20,Headphones,East,17,501.1474024058476,0.24557796911193236,6427.302898654086
2023-01-21,Smartphone,North,1,838.2712021087264,0.2698801784289707,612.0384205117555
2022-08-11,Headphones,North,6,1986.8671330380057,0.23457977393646265,9124.729740768975
2023-10-30,Headphones,East,15,1743.6862050864486,0.05860768825458251,24622.391813473892
2023-08-12,Smartphone,West,14,1151.0477228975938,0.02602459065041447,15695.290479261288
2022-05-07,Tablet,North,15,1057.423804115837,0.18163334559160269,12980.405712991169
2023-07-02,Laptop,North,14,604.970745494128,0.01712842815296518,8324.519665634003
2021-06-19,Smartwatch,South,5,1058.5583840023824,0.20184776656742526,4224.453692051394
2023-08-04,Headphones,West,6,1703.953921645897,0.1591272660981728,8596.850355222752
2023-03-06,Smartwatch,North,17,1386.090300891672,0.19883571982309908,18878.262648959026
2022-09-26,Smartphone,South,11,615.5858549470738,0.1770512320949232,5572.551829553365
2021-01-29,Smartwatch,West,16,442.85464605438926,0.12681077085815182,6187.134512161891
2021-12-05,Smartphone,East,12,567.1566471438168,0.06026315404206847,6395.735985012071
2022-05-15,Smartwatch,East,15,381.0304427160117,0.09171064074314657,5191.288450078221
2022-05-26,Laptop,South,4,236.4993572462461,0.15735017226569292,797.1445705712945
2021-08-05,Laptop,East,18,867.3155401620072,0.19556042809428176,12558.652953031833
2023-12-30,Laptop,North,3,270.934228576622,0.23384490506535854,622.732918848497
2022-03-21,Laptop,West,8,385.2294875678535,0.23015121553471823,2372.547621954363
2023-05-26,Laptop,North,3,1117.2831344619979,0.2918066229783256,2373.757548252011
2021-06-16,Laptop,North,8,370.96858371417073,0.08575243459902283,2713.2569960074334
2021-04-01,Smartphone,East,18,174.56554649026054,0.021333212464031037,3075.1470467655145
2022-12-15,Headphones,North,10,668.9082575543762,0.10369708066255778,5995.444240149091
2021-02-08,Smartwatch,East,17,479.62224231283665,0.222988342567223,6335.4252484990775
2021-06-22,Laptop,West,8,1054.8451165890347,0.13143349530998855,7329.625087240524
2022-10-15,Smartphone,West,11,249.61581493725816,0.2453365291768258,2072.13531000197
2023-01-24,Smartphone,North,5,1515.9530359818073,0.16479790955580448,6330.6357233361505
2023-12-18,Smartphone,South,13,1817.1553628985203,0.2789375167891509,17033.673258569743
2022-04-21,Headphones,East,5,1499.698589214579,0.2843590325997206,5366.228745971777
2022-04-01,Smartwatch,East,13,1089.0127229327188,0.020791351805624612,13862.818791762504
2023-04-09,Headphones,North,6,1728.302252488326,0.1369240319137273,8949.936838272286
2023-06-14,Tablet,East,5,1405.0908405739397,0.1829067183748704,5740.45142952986
2023-10-22,Smartphone,East,9,70.57468877787022,0.07676176224366384,586.415261677345
2022-01-22,Tablet,South,16,818.475797910281,0.12212303381369406,11496.336805862296
2021-12-14,Laptop,South,2,1709.3562038432601,0.2033044623353095,2723.6729197627606
2021-07-09,Laptop,North,1,724.4247730517751,0.06802026806950842,675.1492057926006
2022-05-20,Headphones,South,8,118.66958837477083,0.18059440589233572,777.9081965179286
2023-04-04,Smartwatch,North,19,1505.050295176931,0.2092343484492918,22612.69946836126
2023-07-18,Tablet,West,11,1613.9746270515936,0.027148893328760026,17271.72702273089
2023-07-23,Smartwatch,North,12,363.1577053344517,0.1492587948082358,3707.438686930884
2021-05-14,Headphones,West,12,1097.8139688442034,0.07892400897725722,12134.04107174142
2021-02-27,Laptop,North,7,424.3131060416652,0.21731590679941337,2324.7218304474154
2022-11-16,Smartwatch,East,13,1452.5071171360862,0.05686665256108214,17808.802694324324
2022-11-03,Smartwatch,South,8,579.523387596097,0.2676713746614319,3395.2125263183993
2021-06-22,Laptop,West,9,666.6194889984936,0.12928240095549806,5223.93588843337
2023-03-26,Tablet,North,7,1697.6931645981977,0.05940090909226605,11177.940530829372
2021-03-21,Laptop,South,15,978.8285868034634,0.1314065389050988,12753.061650453768
2023-06-05,Smartwatch,North,2,1356.0211798755834,0.12262312884255835,2379.4832400449236
2021-07-22,Tablet,South,12,834.627448908812,0.1286756878481131,8726.774253882657
2023-02-03,Tablet,South,1,631.113371527823,0.17566838804923407,520.246702875213
2021-02-16,Laptop,North,8,1269.6822178280897,0.15635211747406125,8569.317716412046
2022-10-18,Smartwatch,West,5,351.9722694537015,0.0449331395042708,1680.7852518435177
2022-04-16,Headphones,West,15,777.3496793553828,0.019673721793990896,11430.844770406457
2023-08-29,Smartwatch,East,1,457.62222290254846,0.21882463461796214,357.48320718283867
2023-11-02,Smartphone,South,1,1406.8001855344537,0.16791523077849405,1170.5770077212078
2023-01-06,Headphones,East,10,1891.2072347749097,0.10770023042377912,16875.23779810534
2023-02-23,Tablet,East,10,1991.2463876309394,0.24250734674942215,15083.54509442189
2023-08-26,Headphones,North,15,928.039780361102,0.11641754227828709,12299.995049924719
2021-12-24,Tablet,North,17,542.4342597910668,0.23878952688018223,7019.412872043254
2023-08-30,Tablet,North,6,913.517272249432,0.0917268382537124,4978.339327055015
2022-10-30,Headphones,South,3,1702.1753494273114,0.021853589263559924,4994.930125459111
2022-01-08,Tablet,North,13,451.7110731764778,0.27979190813997873,4229.237611098156
2023-10-29,Tablet,North,16,1906.5865207232014,0.11836533878441194,26894.604180416103
2022-11-07,Smartphone,South,8,716.6382491563944,0.23780777185481336,4369.728831188621
2021-03-31,Smartwatch,South,15,1972.3171359280946,0.08374323996669134,27107.233630854764
2022-11-29,Smartwatch,West,17,1685.2873306912263,0.1939095336370968,23094.39885599051
2022-06-24,Smartphone,North,17,1626.7125415874111,0.2619932619773185,20408.921880797687
2023-01-02,Headphones,North,13,669.914113857903,0.012493206701994096,8600.08159869161
2023-05-19,Laptop,North,17,67.11556329846246,0.24919072940582676,856.6467811358062
2021-02-10,Laptop,West,6,795.1591722106763,0.17139990149157858,3953.213810541847
2023-01-10,Laptop,North,17,638.5282708422527,0.18224152617257075,8876.752372413675
2022-05-17,Smartphone,West,16,122.92413129715472,0.1569474002417948,1658.1041354093638
2023-08-17,Smartphone,East,14,1035.4622501865629,0.2623425309850927,10693.43047826341
2023-07-18,Tablet,West,13,835.9110570013364,0.013030007170691237,10725.248689149135
2022-04-06,Laptop,East,6,1287.3851120959732,0.07830851746075443,7119.431355400142
2023-01-02,Headphones,North,3,1261.3133282784622,0.2627287616577466,2789.790118432353
2023-01-22,Headphones,East,14,285.4559399985262,0.22570371075958678,3094.384651154901
2023-07-14,Laptop,West,14,1955.082814946914,0.005293548053581753,27226.26886164165
2023-06-28,Laptop,South,15,414.51628741082146,0.15510188496291258,5253.360448283619
2022-01-25,Laptop,East,8,918.284348291174,0.15887180421380245,6179.158856774875
2023-06-02,Smartphone,East,15,1001.8292096957831,0.1202646405383731,13220.16869866316
2021-09-13,Smartphone,North,13,1635.4724545675342,0.0892179996185969,19364.26535861613
2022-12-10,Smartphone,West,17,243.4977123845612,0.20451745512370262,3292.869058626867
2022-03-26,Smartwatch,East,3,885.856344456637,0.06233713941142614,2491.903782041242
2021-01-10,Headphones,East,6,1275.5792319605976,0.2396845686215118,5819.055444033374
2023-04-04,Headphones,East,5,469.55346216690833,0.2409111482302415,1782.1639922039658
2023-03-09,Tablet,East,17,1273.5624025938419,0.12457843127184615,18953.36793798226
2023-05-27,Smartphone,South,2,1851.1464332218227,0.08506440327289429,3387.3595330181233
2023-10-26,Smartwatch,West,15,1995.160355786716,0.08516345447721396,27378.684114778982
2023-10-13,Smartwatch,North,5,113.27959974181763,0.14468739719886303,484.44734649722517
2022-01-09,Headphones,North,6,509.39704507712116,0.21587376742480763,2396.5895150475503
2023-12-25,Smartphone,South,6,655.0988757938101,0.10766060729815763,3507.4231979130486
2021-05-26,Tablet,West,18,828.295895867684,0.18301300363732545,12180.725569160455
2021-08-12,Smartphone,East,18,522.4014572902964,0.11474533817477829,8324.249857389439
2021-06-26,Laptop,South,4,446.80158938285945,0.091356956745415,1623.9326236313075
2023-05-03,Smartphone,West,17,1911.379992714125,0.007457854774738248,32251.128371255087
2021-03-04,Laptop,East,14,1841.1171254025098,0.0011742317206171915,25745.37318181487
2023-04-07,Laptop,South,14,141.63537695607909,0.06816230334960134,1847.7365679774916
2023-03-06,Tablet,West,13,710.6853921294539,0.12192188604029863,8112.484753616643
2022-11-20,Headphones,North,7,840.0396796728929,0.25537835020861804,4378.582125177775
2021-04-15,Smartphone,North,12,516.0783425985895,0.2395452728791276,4709.4505823256295
2022-05-26,Laptop,West,15,1276.3021491269421,0.08014957877639696,17610.106042245112
2022-01-20,Smartphone,North,19,1298.74245595627,0.0733621328952898,22865.81484680737
2022-02-09,Headphones,West,11,1708.4832452407643,0.06819662132100823,17511.675063649716
2023-04-03,Headphones,East,15,1494.6950733511749,0.1017712021586601,20138.672383133988
2022-06-02,Smartwatch,West,12,1108.0179875836134,0.14945961586850562,11308.968537407662
2022-04-21,Headphones,East,3,1324.4942015866188,0.13160033160947263,3450.5709763289883
2022-12-10,Tablet,South,17,584.2781240088852,0.06548195963444813,9282.313607113152
2023-02-10,Laptop,West,3,1206.4595704363473,0.03913542298308541,3477.7327945059883
2023-11-13,Smartwatch,South,19,1003.9931467623425,0.0037733437458586146,19003.889974521317
2023-09-24,Tablet,North,4,310.0217112669223,0.046188971599951154,1182.8085089993847
2022-11-08,Smartphone,East,3,522.9613393367929,0.21160691105823545,1236.8973171505693
2022-12-15,Laptop,West,16,618.8022289070927,0.07309157080367487,9177.16803167133
2021-03-24,Headphones,South,12,1852.403655752488,0.14058054303645293,19103.900926849114
2022-04-02,Laptop,East,8,499.2539468024844,0.1773903446769734,3285.528936782819
2021-01-01,Smartphone,East,17,614.0256104983529,0.26605227084948213,7661.26594191395
2021-02-20,Smartwatch,North,7,770.240553674393,0.2666565295180258,3953.956165162757
2022-11-16,Smartwatch,North,11,1344.2983403195046,0.2237201201044077,11479.06929583776
2022-12-18,Smartwatch,East,18,280.564865320674,0.010547097614550426,4996.9029653806265
2022-03-25,Headphones,East,1,1910.1931643628634,0.17252112572562447,1580.6444892935892
2023-05-31,Tablet,West,3,1737.8638791847907,0.23597504124945193,3983.3141358246817
2022-05-03,Tablet,East,4,1175.5713423674529,0.005186413429008962,4677.897373482561
2021-02-03,Laptop,West,13,1364.3738414786656,0.16490538409697347,14811.956238270921
2021-04-05,Headphones,East,6,82.48791892622118,0.25732924373580884,367.56819078957585
2021-06-03,Smartwatch,North,14,710.942311929475,0.14223062275268009,8537.543618275218
2021-09-07,Smartwatch,West,5,1601.537449789812,0.0012318608692345357,7997.822892374011
2022-11-05,Smartphone,South,16,201.0917988951525,0.0033040075006822377,3206.8382413324357
2022-03-14,Smartphone,North,15,600.5119767109044,0.12499081122412516,7881.8024638800825
2021-04-28,Smartwatch,West,15,1191.328815251907,0.04650260022502637,17038.933914295398
2023-02-10,Smartwatch,West,4,550.0054040129365,0.19933519712797787,1761.4798735302588
2021-09-25,Headphones,South,8,1871.2570495818125,0.21263977947184617,11786.826905788786
2023-12-14,Tablet,West,16,305.5643300683662,0.05336393863818858,4628.131422537259
2021-08-24,Smartphone,East,16,1604.9189979201683,0.2665599865573455,18833.78898254304
2022-01-24,Tablet,South,4,1040.4999492174961,0.13257235349367777,3610.2336885587215
2023-09-17,Headphones,North,13,1513.1450128489141,0.04285377227757712,18827.91353358936
2023-02-02,Smartwatch,North,13,655.8948902073225,0.22927547942081863,6571.685572469855
2022-02-05,Tablet,East,2,1053.2547245084756,0.23699235000503183,1607.2828243866193
2022-09-16,Smartwatch,North,3,1720.8289319601938,0.19178864179963726,4172.380464990084
2023-02-06,Smartwatch,West,8,960.4122932900536,0.25603966596076594,5716.06920425164
2023-07-08,Laptop,West,15,751.4537307250257,0.22121189160920138,8778.34844241827
2023-05-03,Tablet,East,11,1095.5030031928354,0.26466172116809716,8861.218221053
2022-08-01,Tablet,North,9,1448.8573684209155,0.13016641454564384,11342.383196269751
2021-03-16,Smartwatch,North,7,914.9485237220804,0.22427913842983274,4968.212599798314
2022-03-11,Headphones,East,13,1880.8101015274324,0.2999254690287133,17117.19424574738
2021-04-13,Laptop,South,2,625.144356882567,0.21747935925588577,978.376725410627
2023-02-03,Smartwatch,North,8,977.1540320297848,0.03425513407113965,7549.451917235599
2023-01-08,Smartphone,South,7,1526.0089357158108,0.1554956167287549,9021.04864586163
2023-03-17,Smartphone,North,12,1393.7861264667285,0.1762043373729084,13778.339587357272
2021-04-08,Laptop,North,19,1734.1000522134545,0.05226320252141729,31225.938169852227
2023-03-09,Headphones,North,7,1993.7779023281623,0.28886749025341124,9924.881984919408
2023-05-09,Smartwatch,North,10,882.3737411504246,0.05267393329038489,8358.956455718797
2022-03-11,Tablet,West,16,266.7442155774581,0.05326737591396683,4040.5672187746786
2022-03-23,Laptop,South,3,109.31096757553755,0.2745501413923665,237.89887791581194
2021-09-06,Headphones,South,10,1467.4099669725547,0.1395616299365013,12626.158401967974
2021-06-15,Tablet,North,6,1754.3266590519954,0.01895648378235486,10326.424765144342
2023-09-11,Smartphone,North,18,480.3895425916164,0.17945624998155857,7095.251461459836
2023-10-17,Smartphone,South,18,358.97367252031665,0.18054790458991435,5294.911106588893
2022-06-26,Tablet,West,5,171.29992847509743,0.01935022760596854,839.9261793510908
2023-01-29,Laptop,East,7,1654.2706973485524,0.2917567486900986,8201.382400657856
2021-03-22,Smartphone,East,2,657.1947827905394,0.16320898958837268,1099.8693726570907
2021-05-13,Smartwatch,South,11,833.3089408815641,0.16793871665392926,7627.005174510362
2023-03-08,Tablet,North,13,1030.362873638744,0.15603462435071835,11304.677666172747
2023-06-19,Tablet,North,5,1686.933806708624,0.183219533893386,6889.2729046723725
2021-05-18,Smartphone,West,6,1319.1247820448957,0.07928992583212648,7287.188855479416
2021-07-03,Laptop,East,14,1249.376028222732,0.08617240439245223,15984.000086326816
2023-02-24,Smartwatch,West,12,392.5605949140259,0.15340172693883983,3988.093460712912
2023-09-11,Laptop,East,4,1050.720288834168,0.24200575642907385,3185.7597221579213
2021-03-10,Headphones,South,6,1444.9929834983777,0.014959372948253656,8540.260767303695
2022-06-30,Headphones,East,10,1947.8587219094588,0.1810212636660738,15952.548746264252
2021-02-22,Smartphone,West,18,442.74230296603685,0.24203344275189417,6040.509464290765
2021-07-24,Smartphone,West,15,68.60953848109196,0.047075181611168145,980.6959799525418
2021-05-06,Smartphone,West,8,196.83779551701602,0.004506762594169889,1567.6055544244884
2021-02-12,Headphones,South,9,782.9123071048595,0.09381398854243742,6385.1776280675185
2021-04-21,Laptop,East,5,1650.062063104675,0.17644311201887944,6794.599888330968
2023-01-31,Laptop,East,10,63.92705944807784,0.04148495202142431,612.7504845400359
2023-04-28,Smartphone,West,6,940.6246561273886,0.12783671129174565,4922.2697611688045
2021-04-05,Smartwatch,East,16,691.9996999157194,0.16569644921228338,9237.404908539504
2023-06-19,Laptop,North,3,152.3393346944688,0.17966492842719514,374.9078970898216
2021-12-26,Headphones,North,10,927.9607590116037,0.08232351630011255,8515.67766341247
2023-06-19,Tablet,North,11,546.7599793066017,0.1200088907958874,5292.583127242775
2021-10-08,Tablet,East,11,736.1754269766626,0.2335017687202676,6207.04878958135
2022-10-29,Tablet,South,17,1425.9498443293714,0.2823644082362056,17396.310126133583
2021-04-03,Smartwatch,South,4,1067.0244186263858,0.25856409933547714,3164.5208434211727
2022-11-03,Smartphone,South,4,293.062486535986,0.16928505052002957,973.8055547888645
2021-03-02,Headphones,South,17,1924.7583538260963,0.12308784088318396,28693.3480651401
2022-09-26,Smartwatch,North,9,1290.02599313399,0.09988698431142547,10450.522682968356
2023-12-11,Headphones,North,19,1543.4434300419366,0.03748696982520542,28226.103842307817
2023-10-26,Headphones,West,5,204.4656425163231,0.031965374164833894,989.6491087471783
2022-08-27,Smartphone,East,6,141.76383994703684,0.2065072874740973,674.9314433859731
2022-11-13,Tablet,East,3,87.92369821775829,0.07793832485134812,243.21321739179226
2022-06-18,Smartphone,South,1,418.1483541582167,0.07639850592973403,386.20244464355164
2023-04-18,Smartwatch,North,16,858.0963755510655,0.2994585163433357,9618.113728783195
2022-10-07,Smartwatch,South,11,1874.8609601355045,0.056377787362138616,19460.76492350551
2021-08-21,Smartwatch,West,13,941.2663355682638,0.04441792784664889,11692.944060076668
2022-06-08,Smartphone,East,10,615.9974554764324,0.029605568327976183,5977.605007184653
2021-12-12,Headphones,East,3,1145.7737443633434,0.17394160355003885,2839.4280658897537
2023-12-06,Headphones,South,9,268.27242736283904,0.18835914780063043,1959.6677540973133
2022-06-30,Laptop,West,12,1238.5364874597171,0.10956837787706458,13233.984643046382
2023-03-05,Smartwatch,East,14,1158.4423109444815,0.16062400065344032,13613.16141408107
2021-09-06,Headphones,West,1,1594.386415141134,0.23651985928347374,1217.2823645884707
2021-02-16,Laptop,West,18,1974.040842653197,0.2454312504965245,26811.891541972975
2021-08-02,Headphones,South,17,539.2032698464155,0.28737362271469447,6532.258037787716
2021-08-27,Smartwatch,North,9,1043.8300790673334,0.24728039577686234,7071.402275925927
2023-12-16,Tablet,South,9,1822.287542322057,0.16945243101522797,13621.468394401374
2021-12-16,Smartwatch,North,10,1581.1202746245406,0.05389708975105379,14959.02493275891
2021-04-17,Smartphone,West,19,1000.4422910465747,0.02992906731085272,18439.499741167143
2023-04-11,Headphones,North,15,1893.4747167488167,0.01635356697325776,27937.64476734442
2021-02-17,Headphones,West,5,161.6115523577783,0.1999577495356151,646.4803502467986
2021-12-03,Smartphone,East,15,1865.4473084395388,0.24226087661939794,21202.836123145196
2023-11-16,Smartphone,East,2,148.48941514647277,0.1526051852052237,251.65832089405987
2023-03-15,Tablet,East,13,1117.2442510236344,0.016414252450091982,14285.771783905942
2021-01-08,Headphones,South,16,1786.3598486021172,0.16064117237740144,23990.35053175609
2022-09-17,Headphones,South,15,562.3058399445405,0.2807247784573651,6066.789864012402
2022-12-20,Tablet,West,10,970.8845729430591,0.17928395727973814,7968.20544643979
2021-10-30,Laptop,East,14,682.4413143170849,0.24282824653884444,7234.154012341238
2022-10-01,Tablet,South,10,1906.6806382988852,0.24004579451752517,14489.899695872473
2021-02-25,Smartwatch,East,14,1656.1089097685272,0.27963872993419586,16701.954046514107
2022-12-27,Headphones,South,9,1432.55294708644,0.23106862969496197,9913.814105739273
2022-06-10,Smartphone,North,14,1195.872623899462,0.22431015420392686,12986.767517140466
